@relation 'MARSYAS_EMPTYhectorDataset.arff-weka.filters.unsupervised.attribute.Remove-R1,3-5,8-9,17-29,31,33-35,37-60,63,66-76,78-94,96-97,99-124'

@attribute Mean_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_PeakRatio_Average_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute output {0,1,2}

@data
0.089988,2.236028,-0.842859,1.136212,-0.002673,1.067458,1.43845,0.007072,-0.233832,-0.241682,2.604393,0.026521,4.528257,0.767114,3.455329,0.037597,0.048007,0.278673,0.013193,2.031248,2
0.089334,2.24635,-0.359813,1.406954,0.571121,0.8557,0.573567,-0.590463,0.078675,0.026746,2.538972,0.028433,4.344677,0.649163,3.06697,0.040526,0.050928,0.234476,0.017087,1.95685,2
0.100844,2.389222,-0.691959,1.113199,0.024454,0.902001,0.932078,0.064844,0.322518,0.1121,2.019902,0.03617,4.082498,0.314844,2.336602,0.04469,0.080095,0.310761,0.019149,2.011554,2
0.07602,2.510804,-1.842727,1.312417,2.49429,1.475655,-0.124212,0.268489,0.442309,0.070646,2.501747,0.020286,4.333047,0.534957,7.187516,0.022198,0.05934,0.167108,0.009598,1.996986,2
0.101123,2.021965,-1.098115,1.196434,0.09753,1.116324,1.168609,-0.065749,0.16112,0.213649,2.170232,0.016427,4.213849,0.367603,2.254498,0.041154,0.069297,0.233701,0.016771,2.036152,2
0.11631,0.722268,-0.774435,1.521269,1.151008,1.11064,-0.023105,-0.35355,-0.219424,0.917391,2.027525,0.040723,4.848624,0.35191,1.539815,0.05161,0.080595,0.041044,0.021416,2.107773,2
0.117187,1.251059,-0.03306,0.392248,0.169733,0.216804,0.466271,-0.040063,-0.370372,-0.07251,2.161252,0.029388,4.230018,0.503351,3.617153,0.047555,0.050906,0.031068,0.017029,2.132222,2
0.086739,2.924024,-0.008707,0.636662,-0.593079,0.182908,0.124418,-0.715878,-0.435672,0.333505,1.851012,0.049165,4.459906,0.337378,1.313108,0.043011,0.063693,0.086637,0.016271,1.940969,2
0.089739,2.874637,-1.068405,-0.396599,-0.047103,0.905671,0.385767,-0.161319,-0.093681,0.189285,2.027609,0.024385,4.497323,0.424432,2.276633,0.031824,0.053378,0.126485,0.011574,2.033643,2
0.065536,3.299512,-1.59032,0.74895,0.217756,1.333867,1.377253,0.316327,-0.143423,-0.296746,1.647416,0.03226,4.519679,0.343832,3.133093,0.019109,0.038108,0.316214,0.007248,2.08675,2
0.046307,4.557156,-1.227429,1.181027,1.378906,1.606488,0.639578,-0.02866,-0.04726,-0.139748,1.645667,0.031249,4.331634,0.325636,1.714684,0.01163,0.032597,0.176273,0.004947,2.059093,2
0.050036,3.898544,-1.224474,1.291301,1.610804,1.605167,0.898801,0.282965,-0.115575,0.227264,1.709365,0.017798,4.406869,0.40156,1.617076,0.014551,0.036816,0.176848,0.005873,1.891544,2
0.056899,3.570358,-1.478323,1.790875,1.908697,1.704947,0.679786,0.441505,0.552226,0.273948,1.737607,0.011985,4.551307,0.326862,1.487929,0.014259,0.042442,0.164569,0.006053,2.023342,2
0.059102,3.581732,-1.254416,0.827712,0.754051,1.200046,1.213154,0.417123,0.51268,0.582662,1.630048,0.013168,4.269597,0.362328,1.933272,0.011905,0.039222,0.09521,0.004431,2.033743,2
0.090834,2.616101,-1.163238,0.973626,-0.272148,0.773642,1.258918,0.352196,-0.274947,0.263818,1.954391,0.016977,4.604282,0.293865,2.074584,0.032738,0.052992,0.058346,0.013697,2.063081,2
0.054666,4.741195,-1.510824,0.152736,-0.212527,0.816424,0.500647,0.09636,0.226836,0.067224,1.638336,0.017833,4.611497,0.267653,0.70045,0.013838,0.024895,0.118155,0.005921,2.148769,2
0.052461,4.687118,-1.269262,-0.032294,-0.167519,0.813889,0.440136,-0.18192,-0.276946,0.324634,1.716344,0.025548,4.29885,0.30696,1.111121,0.012111,0.014485,0.189366,0.004853,2.065857,2
0.079514,2.987169,-1.266718,1.058336,-0.060157,1.096742,1.643823,0.355103,-0.228825,0.250029,2.396647,0.019799,4.41577,0.593092,1.770541,0.03164,0.04398,0.221504,0.012086,2.000546,2
0.057305,3.790644,-1.50627,0.587201,0.636664,1.493284,1.341876,0.440216,0.060693,-0.289179,1.620481,0.020021,4.191392,0.269065,1.634044,0.01313,0.039063,0.253269,0.004527,1.963285,2
0.060096,3.753155,-0.933892,1.136502,-0.183394,0.395833,0.852911,0.505706,-0.060488,0.219578,1.412797,0.019621,4.625946,0.257477,0.874782,0.019022,0.040331,0.120299,0.006933,2.042042,2
0.065352,3.811166,-0.878767,0.648945,-0.102911,0.855238,0.473555,0.293217,0.161141,-0.077407,1.672418,0.015003,4.358596,0.380237,1.66235,0.015845,0.042273,0.100115,0.00546,2.190716,2
0.079724,2.551809,-0.884016,1.257923,0.327937,1.246708,1.580109,1.004141,-0.268449,0.012955,1.411778,0.029751,4.684536,0.125707,0.366803,0.037087,0.07437,0.400695,0.016756,2.123195,2
0.075377,2.99865,-0.579946,1.269895,0.580147,0.652354,-0.01503,0.030564,-0.272655,-0.032053,1.722349,0.024598,3.964196,0.316864,1.913732,0.019588,0.04542,0.069554,0.007571,2.245345,2
0.057289,4.190318,-0.955726,0.385226,0.917572,0.741399,0.20559,-0.224133,-0.729185,0.534507,1.677752,0.019933,4.476005,0.518193,2.460609,0.016681,0.046524,0.135547,0.006022,2.079087,2
0.061015,3.860564,-1.834706,1.232031,0.070573,0.81364,1.26947,0.40987,-0.148554,-0.196572,1.704786,0.015948,4.387501,0.31901,1.191528,0.014977,0.029863,0.21826,0.005099,2.030935,2
0.073191,3.753511,-1.533023,1.597982,0.066831,0.662772,0.464077,-0.663511,-0.346998,0.215455,1.949736,0.028519,4.843255,0.372567,2.033736,0.02767,0.04225,0.12783,0.011785,1.935552,2
0.059603,4.160882,-1.450885,0.291017,0.399014,0.519539,0.036874,-0.307264,-0.677977,-0.117098,1.454253,0.021628,4.614879,0.189285,0.631068,0.021963,0.048499,0.30747,0.008062,1.963872,2
0.052568,4.71586,-1.248628,0.77775,0.89474,1.131665,0.46277,-0.443961,-0.508865,0.065235,1.729533,0.025777,4.449563,0.30125,1.453152,0.016911,0.034043,0.319594,0.006084,1.972592,2
0.0824,2.731542,-0.803789,1.020611,-0.432208,0.751737,1.546999,0.341035,-0.23558,0.292808,2.540521,0.031527,4.501196,0.69088,2.632856,0.033914,0.044725,0.054517,0.011897,1.895048,2
0.068264,3.255294,-1.105778,0.700427,0.27395,-0.038766,-0.240948,-0.737652,-0.35897,0.024121,1.534956,0.027187,5.098033,0.199143,0.975483,0.027966,0.039735,0.074264,0.01076,2.093812,2
0.065862,4.019181,-1.178628,-0.178297,0.423804,0.241435,-0.465005,0.340335,-0.177144,0.377382,1.559418,0.025375,4.478681,0.359435,1.480947,0.018631,0.057637,0.071241,0.007014,2.065692,2
0.056494,3.555758,-0.503498,-0.046671,-0.567232,0.516661,0.87342,0.720139,0.668361,0.254545,1.666313,0.01116,4.713182,0.31855,1.959543,0.013518,0.041272,0.092703,0.004528,2.229172,2
0.056613,3.862108,-1.066889,1.290554,0.130186,1.305779,1.656444,1.032333,0.211029,0.234653,1.494562,0.012509,4.672346,0.194399,1.196408,0.018551,0.044663,0.33101,0.007107,2.124447,2
0.102854,1.948906,-1.357291,1.397108,1.267249,1.309417,-0.302531,-0.33417,-0.189761,0.62043,2.693792,0.025209,4.922893,0.486945,4.59466,0.046722,0.060496,0.273646,0.023321,2.084884,2
0.126289,-0.329729,-0.462664,0.687907,1.063987,0.518802,-0.127871,0.202514,-0.217066,-0.173511,2.294129,0.023275,5.069695,0.466044,7.313312,0.045148,0.042201,0.283602,0.017427,2.035208,2
0.097092,0.859129,0.558156,0.510613,0.253639,0.334469,-0.274707,-0.421849,-0.7374,0.463401,2.800863,0.02797,5.107957,0.993625,5.504524,0.036891,0.044998,0.551186,0.014241,1.980778,2
0.083715,2.646402,0.06829,0.690368,-0.353032,0.223264,0.437583,0.086757,0.170415,0.402797,1.511591,0.021125,4.880616,0.227531,0.713617,0.037667,0.06114,0.313998,0.013832,2.291145,2
0.100796,2.194394,-0.191125,0.527565,-0.021605,0.018369,0.043291,-0.580279,-0.27584,0.821504,1.810087,0.023898,4.995259,0.357299,1.681979,0.045908,0.05571,0.131664,0.017818,2.172211,2
0.081811,2.948201,-1.44218,0.352965,-0.637886,1.271384,0.999439,0.404426,-0.124976,-0.330805,1.971972,0.013596,4.486618,0.221669,1.891712,0.027768,0.04339,0.222292,0.01028,2.008468,2
0.040217,3.212346,0.068988,0.944487,0.187128,0.791987,1.082449,0.510851,-0.081629,-0.02958,1.607737,0.014951,5.477087,0.288691,1.495206,0.038441,0.367153,0.35799,0.011657,2.253948,2
